protoudp,dportWell-known,dportUnspecified,dportRegistered,dportDynamic/Private,sportWell-known,sportUnspecified,sportRegistered,sportDynamic/Private,prototcp,protorarp,protoigmp,protoicmp,protoarp,dur,pkts,bytes,spkts,dpkts,sbytes,dbytes,rate,srate,drate,attack,category
0,1,0,0,0,0,0,0,1,1,0,0,0,0,0.000202,2,120,1,1,60,60,9900.9900990099,4950.495049504951,4950.495049504951,1,3
1,1,0,0,0,0,0,0,1,0,0,0,0,0,5.04784,2,176,2,0,176,0,0.3962090716029034,0.3962090716029034,0.0,0,0
1,1,0,0,0,0,0,0,1,0,0,0,0,0,5.047727,2,176,2,0,176,0,0.3962179412634637,0.3962179412634637,0.0,0,0
1,1,0,0,0,0,0,1,0,0,0,0,0,0,68.782921,11004,10704077,5502,5502,5227929,5476148,159.9815744957967,79.99078724789835,79.99078724789835,0,0
0,1,0,0,0,0,0,0,1,1,0,0,0,0,0.000273,2,120,1,1,60,60,7326.007326007325,3663.003663003664,3663.003663003664,1,3
0,0,0,1,0,0,0,0,1,1,0,0,0,0,6.2e-05,2,120,1,1,60,60,32258.06451612903,16129.032258064515,16129.032258064515,1,4
0,0,0,1,0,0,0,1,0,1,0,0,0,0,8.3e-05,2,120,1,1,60,60,24096.385542168675,12048.192771084336,12048.192771084336,1,4
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1.3e-05,1,60,1,0,60,0,76923.07692307692,76923.07692307692,0.0,1,3
0,1,0,0,0,0,0,0,1,1,0,0,0,0,37.092606,10,1706,6,4,940,766,0.2695955091427116,0.1617573054856269,0.1078382036570846,1,1
0,0,0,0,1,0,0,1,0,1,0,0,0,0,3.7e-05,2,120,1,1,60,60,54054.05405405405,27027.027027027027,27027.027027027027,1,3
0,1,0,0,0,0,0,0,1,1,0,0,0,0,91.536209,10,2266,6,4,870,1396,0.1092463857663146,0.0655478314597887,0.0436985543065258,1,1
1,1,0,0,0,0,0,1,0,0,0,0,0,0,8.249354,4,240,4,0,240,0,0.4848864529271019,0.4848864529271019,0.0,1,2
1,1,0,0,0,0,0,1,0,0,0,0,0,0,7.678672,4,240,4,0,240,0,0.5209234096729226,0.5209234096729226,0.0,1,2
1,1,0,0,0,0,0,1,0,0,0,0,0,0,5.047871,2,176,2,0,176,0,0.3962066384026058,0.3962066384026058,0.0,0,0
0,0,0,1,0,0,0,1,0,1,0,0,0,0,4e-05,2,120,1,1,60,60,49999.99999999999,25000.0,25000.0,1,4
0,1,0,0,0,0,0,1,0,1,0,0,0,0,38.91465,10,1773,6,4,1007,766,0.2569726311299214,0.1541835786779529,0.1027890524519686,1,1
0,1,0,0,0,0,0,0,1,1,0,0,0,0,3.083275,21,3708,12,9,1364,2344,6.810939666426122,3.8919655236720696,2.918974142754052,1,3
1,1,0,0,0,0,0,1,0,0,0,0,0,0,4.834964,2,120,2,0,120,0,0.4136535453004407,0.4136535453004407,0.0,1,2
0,0,0,1,0,0,0,1,0,1,0,0,0,0,8.9e-05,2,120,1,1,60,60,22471.91011235955,11235.955056179777,11235.955056179777,1,4
0,1,0,0,0,0,0,1,0,1,0,0,0,0,38.917,10,1556,6,4,790,766,0.2569571138576971,0.1541742683146182,0.1027828455430788,1,1
1,1,0,0,0,0,0,1,0,0,0,0,0,0,2.342128,2,120,2,0,120,0,0.8539242944877479,0.8539242944877479,0.0,1,2
0,0,0,1,0,0,0,1,0,1,0,0,0,0,5e-05,2,120,1,1,60,60,40000.0,20000.0,20000.0,1,4
0,1,0,0,0,0,0,0,1,1,0,0,0,0,0.000103,2,120,1,1,60,60,19417.47572815534,9708.73786407767,9708.73786407767,1,3
1,1,0,0,0,0,0,1,0,0,0,0,0,0,6.9e-05,1,60,1,0,60,0,14492.753623188406,14492.753623188406,0.0,1,3
1,1,0,0,0,0,0,1,0,0,0,0,0,0,8.245278,4,240,4,0,240,0,0.4851261534177501,0.4851261534177501,0.0,1,2
0,1,0,0,0,0,0,1,0,1,0,0,0,0,31.710224,10,1437,6,4,671,766,0.3153557035737117,0.189213422144227,0.1261422814294847,1,1
0,0,0,1,0,0,0,1,0,1,0,0,0,0,3.7e-05,2,120,1,1,60,60,54054.05405405405,27027.027027027027,27027.027027027027,1,3
0,0,0,1,0,0,0,0,1,1,0,0,0,0,2.8e-05,2,120,1,1,60,60,71428.57142857143,35714.28571428572,35714.28571428572,1,4
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.000472,2,120,1,1,60,60,4237.28813559322,2118.64406779661,2118.64406779661,1,4
0,0,0,1,0,0,0,0,1,1,0,0,0,0,1.6e-05,2,120,1,1,60,60,125000.0,62500.0,62500.0,1,3
1,1,0,0,0,0,0,0,1,0,0,0,0,0,5.042395,2,172,2,0,172,0,0.3966369155926896,0.3966369155926896,0.0,0,0
1,1,0,0,0,0,0,1,0,0,0,0,0,0,2.343194,2,120,2,0,120,0,0.8535358147895564,0.8535358147895564,0.0,1,2
0,1,0,0,0,0,0,0,1,1,0,0,0,0,37.754101,10,2301,6,4,905,1396,0.2648718876924125,0.1589231326154475,0.105948755076965,1,1
0,1,0,0,0,0,0,0,1,1,0,0,0,0,3.9e-05,2,120,1,1,60,60,51282.05128205128,25641.02564102564,25641.02564102564,1,4
0,1,0,0,0,0,0,1,0,1,0,0,0,0,14.729532,2349,2289419,1176,1173,1183871,1105548,159.47553527158908,79.83960386521446,79.63593140637462,0,0
0,1,0,0,0,0,0,0,1,1,0,0,0,0,0.003937,2,120,1,1,60,60,508.001016002032,254.000508001016,254.000508001016,1,4
0,1,0,0,0,0,0,0,1,1,0,0,0,0,11.922582,8,1368,5,3,668,700,0.6709955947461715,0.4193722467163572,0.2516233480298143,1,1
0,1,0,0,0,0,0,0,1,1,0,0,0,0,19.692194,10,1610,6,4,844,766,0.5078154318406572,0.3046892591043943,0.2031261727362629,1,1
0,1,0,0,0,0,0,0,1,1,0,0,0,0,18.84918,10,2322,6,4,926,1396,0.530527057410455,0.318316234446273,0.2122108229641819,1,1
1,1,0,0,0,0,0,1,0,0,0,0,0,0,8.247693,4,240,4,0,240,0,0.4849841040397599,0.4849841040397599,0.0,1,2
1,1,0,0,0,0,0,1,0,0,0,0,0,0,5.047831,2,176,2,0,176,0,0.3962097780214907,0.3962097780214907,0.0,0,0
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.144704,2,340,1,1,81,259,13.821318000884563,6.9106590004422825,6.9106590004422825,0,0
0,0,0,1,0,0,0,1,0,1,0,0,0,0,5e-05,2,120,1,1,60,60,40000.0,20000.0,20000.0,1,3
1,1,0,0,0,0,0,1,0,0,0,0,0,0,4.854865,2,120,2,0,120,0,0.4119579020219923,0.4119579020219923,0.0,1,2
0,0,0,1,0,0,0,0,1,1,0,0,0,0,0.000126,2,120,1,1,60,60,15873.015873015873,7936.507936507936,7936.507936507936,1,3
1,1,0,0,0,0,0,1,0,0,0,0,0,0,5e-06,1,60,1,0,60,0,200000.0,200000.0,0.0,1,3
1,1,0,0,0,0,0,1,0,0,0,0,0,0,4.837389,2,120,2,0,120,0,0.4134461793335206,0.4134461793335206,0.0,1,2
0,0,0,1,0,0,0,0,1,1,0,0,0,0,9.3e-05,2,120,1,1,60,60,21505.376344086024,10752.688172043012,10752.688172043012,1,3
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.221587,2,1209,1,1,70,1139,9.025800250014669,4.5129001250073335,4.5129001250073335,0,0
0,0,0,1,0,0,0,0,1,1,0,0,0,0,0.000308,2,120,1,1,60,60,6493.506493506494,3246.753246753247,3246.753246753247,1,4
0,1,0,0,0,0,0,0,1,1,0,0,0,0,30.348606,8,2085,5,3,755,1330,0.2636035408018411,0.1647522130011507,0.0988513278006904,1,1
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.15022,2,404,1,1,98,306,13.313806417254694,6.656903208627347,6.656903208627347,0,0
1,1,0,0,0,0,0,0,1,0,0,0,0,0,5.186005,2,120,2,0,120,0,0.385653311171123,0.385653311171123,0.0,1,2
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.007448,2,172,1,1,86,86,268.52846401718585,134.26423200859293,134.26423200859293,0,0
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.24357,2,465,1,1,90,375,8.21119185449768,4.10559592724884,4.10559592724884,0,0
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.001467,2,120,1,1,60,60,1363.3265167007498,681.6632583503749,681.6632583503749,1,4
1,1,0,0,0,0,0,1,0,0,0,0,0,0,2.501054,2,172,2,0,172,0,0.799662862137323,0.799662862137323,0.0,0,0
1,1,0,0,0,0,0,1,0,0,0,0,0,0,7.681899,4,240,4,0,240,0,0.5207045809896745,0.5207045809896745,0.0,1,2
1,1,0,0,0,0,0,0,1,0,0,0,0,0,5.177697,2,120,2,0,120,0,0.3862721205972462,0.3862721205972462,0.0,1,2
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.215537,2,947,1,1,92,855,9.279149287593311,4.6395746437966565,4.6395746437966565,0,0
0,0,0,1,0,0,0,0,1,1,0,0,0,0,4.8e-05,2,120,1,1,60,60,41666.66666666666,20833.33333333333,20833.33333333333,1,3
0,0,0,1,0,0,0,0,1,1,0,0,0,0,0.002332,2,120,1,1,60,60,857.6329331046313,428.81646655231566,428.81646655231566,1,3
0,1,0,0,0,0,0,0,1,1,0,0,0,0,12.434213,10,1592,6,4,826,766,0.8042326442373152,0.4825395865423891,0.3216930576949261,1,1
1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.000103,1,60,1,0,60,0,9708.73786407767,9708.73786407767,0.0,1,3
1,1,0,0,0,0,0,1,0,0,0,0,0,0,7.684787,4,240,4,0,240,0,0.5205088963428655,0.5205088963428655,0.0,1,2
1,1,0,0,0,0,0,0,1,0,0,0,0,0,5.19792,2,120,2,0,120,0,0.3847692923323175,0.3847692923323175,0.0,1,2
0,0,0,1,0,0,0,0,1,1,0,0,0,0,0.000131,2,120,1,1,60,60,15267.175572519083,7633.587786259542,7633.587786259542,1,4
1,1,0,0,0,0,0,0,1,0,0,0,0,0,2.501101,2,172,2,0,172,0,0.799647835093425,0.799647835093425,0.0,0,0
0,1,0,0,0,0,0,0,1,1,0,0,0,0,33.961704,10,1517,6,4,751,766,0.2944493008949139,0.1766695805369483,0.1177797203579655,1,1
1,1,0,0,0,0,0,1,0,0,0,0,0,0,4.83006,2,120,2,0,120,0,0.4140735311776665,0.4140735311776665,0.0,1,2
0,1,0,0,0,0,0,0,1,1,0,0,0,0,15.519354,10,1578,6,4,812,766,0.6443567174252227,0.3866140304551336,0.2577426869700891,1,1
1,1,0,0,0,0,0,0,1,0,0,0,0,0,5.171463,2,120,2,0,120,0,0.3867377568011218,0.3867377568011218,0.0,1,2
0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.000187,2,196,1,1,98,98,10695.187165775402,5347.593582887701,5347.593582887701,1,4
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.000134,2,120,1,1,60,60,14925.373134328358,7462.686567164179,7462.686567164179,1,4
0,1,0,0,0,0,0,0,1,1,0,0,0,0,88.097748,10,2099,6,4,703,1396,0.1135102795136148,0.0681061677081689,0.0454041118054459,1,1
0,0,1,0,0,0,1,0,0,0,0,0,0,1,41.47216,4,240,2,2,120,120,0.0964502451765232,0.0482251225882616,0.0482251225882616,0,0
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.000125,2,120,1,1,60,60,16000.0,8000.0,8000.0,1,4
1,1,0,0,0,0,0,0,1,0,0,0,0,0,5.174384,2,120,2,0,120,0,0.3865194388356179,0.3865194388356179,0.0,1,2
0,1,0,0,0,0,0,1,0,1,0,0,0,0,45.95652,10,1772,6,4,1006,766,0.217596980798372,0.1305581884790232,0.0870387923193488,1,1
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.237868,2,419,1,1,93,326,8.408024618696084,4.204012309348042,4.204012309348042,0,0
0,1,0,0,0,0,0,0,1,1,0,0,0,0,3e-05,2,120,1,1,60,60,66666.66666666667,33333.333333333336,33333.333333333336,1,4
0,1,0,0,0,0,0,0,1,1,0,0,0,0,19.669022,10,1606,6,4,840,766,0.5084136872692502,0.3050482123615501,0.2033654749077,1,1
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.203654,2,340,1,1,81,259,9.820578039223388,4.910289019611694,4.910289019611694,0,0
1,1,0,0,0,0,0,0,1,0,0,0,0,0,5.172365,2,120,2,0,120,0,0.3866703142566311,0.3866703142566311,0.0,1,2
0,0,0,1,0,0,0,0,1,1,0,0,0,0,0.000114,2,120,1,1,60,60,17543.859649122805,8771.929824561403,8771.929824561403,1,3
0,0,0,1,0,1,0,0,0,1,0,0,0,0,1465.4375,61516,61190092,30758,30758,30350782,30839310,41.97790762144411,20.98895381072205,20.98895381072205,0,0
1,1,0,0,0,0,0,1,0,0,0,0,0,0,2.342113,2,120,2,0,120,0,0.8539297634230287,0.8539297634230287,0.0,1,2
1,0,0,1,0,0,0,1,0,0,0,0,0,0,5.1e-05,1,60,1,0,60,0,19607.843137254906,19607.843137254906,0.0,1,3
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.003531,2,120,1,1,60,60,566.4117813650524,283.2058906825262,283.2058906825262,1,4
0,0,0,1,0,0,0,0,1,1,0,0,0,0,0.002309,2,120,1,1,60,60,866.1758336942399,433.08791684712,433.08791684712,1,3
0,1,0,0,0,0,0,0,1,1,0,0,0,0,7.009185,8,2035,5,3,705,1330,1.1413595161206331,0.7133496975753957,0.4280098185452374,1,1
1,1,0,0,0,0,0,1,0,0,0,0,0,0,2.354747,2,120,2,0,120,0,0.8493481465312409,0.8493481465312409,0.0,1,2
1,0,0,1,0,0,0,1,0,0,0,0,0,0,7.4e-05,1,60,1,0,60,0,13513.513513513511,13513.513513513511,0.0,1,3
1,1,0,0,0,0,0,1,0,0,0,0,0,0,7.692025,4,240,4,0,240,0,0.5200191107023183,0.5200191107023183,0.0,1,2
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.007078,2,172,1,1,86,86,282.56569652444193,141.28284826222097,141.28284826222097,0,0
1,1,0,0,0,0,0,0,1,0,0,0,0,0,5.048115,2,176,2,0,176,0,0.3961874878048538,0.3961874878048538,0.0,0,0
0,1,0,0,0,0,0,0,1,1,0,0,0,0,88.093834,10,2140,6,4,744,1396,0.1135153227636794,0.0681091936582076,0.0454061291054717,1,1
0,0,0,1,0,1,0,0,0,1,0,0,0,0,1453.943237,10,680,5,5,350,330,0.0068778475978426,0.0034389237989213,0.0034389237989213,0,0
0,1,0,0,0,0,0,0,1,1,0,0,0,0,19.377264,10,2061,6,4,665,1396,0.516068728794736,0.3096412372768415,0.2064274915178943,1,1
0,0,0,1,0,0,0,0,1,1,0,0,0,0,6.8e-05,2,120,1,1,60,60,29411.76470588236,14705.882352941177,14705.882352941177,1,3
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.000122,2,120,1,1,60,60,16393.44262295082,8196.72131147541,8196.72131147541,1,4
1,1,0,0,0,0,0,0,1,0,0,0,0,0,5.175914,2,120,2,0,120,0,0.3864051837028204,0.3864051837028204,0.0,1,2
0,1,0,0,0,0,0,0,1,1,0,0,0,0,8e-05,2,120,1,1,60,60,25000.0,12499.999999999998,12499.999999999998,1,4
1,0,0,1,0,0,0,1,0,0,0,0,0,0,8.2e-05,1,60,1,0,60,0,12195.121951219511,12195.121951219511,0.0,1,3
0,0,0,0,1,0,0,1,0,1,0,0,0,0,0.000124,2,120,1,1,60,60,16129.032258064515,8064.516129032258,8064.516129032258,1,4
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.01015,2,467,1,1,91,376,197.04433497536948,98.52216748768474,98.52216748768474,0,0
0,1,0,0,0,0,0,0,1,1,0,0,0,0,13.94906,10,1542,6,4,776,766,0.716894184984508,0.4301365109907047,0.2867576739938032,1,1
1,0,0,1,0,0,0,1,0,0,0,0,0,0,7.5e-05,1,60,1,0,60,0,13333.333333333334,13333.333333333334,0.0,1,3
0,1,0,0,0,0,0,0,1,1,0,0,0,0,14.064293,10,1518,6,4,752,766,0.7110204544231268,0.426612272653876,0.2844081817692507,1,1
0,1,0,0,0,0,0,0,1,1,0,0,0,0,26.906862,10,1596,6,4,830,766,0.3716524059921963,0.2229914435953178,0.1486609623968785,1,1
0,1,0,0,0,0,0,0,1,1,0,0,0,0,29.944517,10,1550,6,4,784,766,0.3339509533581724,0.2003705720149034,0.1335803813432689,1,1
0,0,0,1,0,1,0,0,0,1,0,0,0,0,1137.809326,47670,47418030,23835,23835,23520605,23897425,41.89629923986051,20.94814961993025,20.94814961993025,0,0
1,1,0,0,0,0,0,1,0,0,0,0,0,0,4.835657,2,120,2,0,120,0,0.4135942644401784,0.4135942644401784,0.0,1,2
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.1469,2,340,1,1,81,259,13.614703880190604,6.807351940095303,6.807351940095303,0,0
0,1,0,0,0,0,0,0,1,1,0,0,0,0,73.259041,10,2276,6,4,880,1396,0.1365019233598758,0.0819011540159254,0.0546007693439503,1,1
0,0,0,1,0,0,0,0,1,1,0,0,0,0,6.3e-05,2,120,1,1,60,60,31746.031746031746,15873.015873015873,15873.015873015873,1,3
0,1,0,0,0,1,0,0,0,1,0,0,0,0,28.568674,742,219632,742,0,219632,0,25.97250400911152,25.97250400911152,0.0,0,0
1,0,0,1,0,0,0,1,0,0,0,0,0,0,5.8e-05,1,60,1,0,60,0,17241.379310344826,17241.379310344826,0.0,1,3
0,1,0,0,0,0,0,0,1,1,0,0,0,0,0.000155,2,120,1,1,60,60,12903.225806451614,6451.612903225807,6451.612903225807,1,3
1,1,0,0,0,0,0,0,1,0,0,0,0,0,5.190248,2,120,2,0,120,0,0.3853380416504182,0.3853380416504182,0.0,1,2
1,1,0,0,0,0,0,1,0,0,0,0,0,0,8.238728,4,240,4,0,240,0,0.4855118411482937,0.4855118411482937,0.0,1,2
1,1,0,0,0,0,0,1,0,0,0,0,0,0,8.246728,4,240,4,0,240,0,0.4850408549912159,0.4850408549912159,0.0,1,2
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.001263,2,120,1,1,60,60,1583.5312747426765,791.7656373713381,791.7656373713381,1,4
1,1,0,0,0,0,0,0,1,0,0,0,0,0,5.188826,2,120,2,0,120,0,0.3854436437066882,0.3854436437066882,0.0,1,2
1,1,0,0,0,1,0,0,0,0,0,0,0,0,1097.782104,22134,20897056,22134,0,20897056,0,20.162471149192648,20.162471149192648,0.0,0,0
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.016129,2,1295,1,1,82,1213,124.000248000496,62.000124000248,62.000124000248,0,0
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.234647,2,366,1,1,98,268,8.523441595247329,4.261720797623664,4.261720797623664,0,0
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.010943,2,947,1,1,92,855,182.7652380517225,91.38261902586127,91.38261902586127,0,0
0,1,0,0,0,0,0,0,1,1,0,0,0,0,14.051249,10,1592,6,4,826,766,0.7116805061244021,0.4270083036746413,0.2846722024497609,1,1
1,1,0,0,0,1,0,0,0,0,0,0,0,0,69.732101,2999,179940,2999,0,179940,0,43.00745219192521,43.00745219192521,0.0,0,0
0,1,0,0,0,0,0,0,1,1,0,0,0,0,19.684643,10,1639,6,4,873,766,0.5080102290907689,0.3048061374544613,0.2032040916363075,1,1
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.142717,2,203,1,1,64,139,14.013747486284045,7.006873743142021,7.006873743142021,0,0
1,1,0,0,0,0,0,1,0,0,0,0,0,0,10.000316,1594,1549885,799,795,758889,790996,159.39496311916542,79.89747523978242,79.49748787938302,0,0
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.000108,2,120,1,1,60,60,18518.51851851852,9259.25925925926,9259.25925925926,1,3
1,1,0,0,0,0,0,0,1,0,0,0,0,0,5.181401,2,120,2,0,120,0,0.3859959883436931,0.3859959883436931,0.0,1,2
0,1,0,0,0,0,0,1,0,1,0,0,0,0,38.926533,10,1689,6,4,923,766,0.256894185772979,0.1541365114637874,0.1027576743091916,1,1
0,1,0,0,0,0,0,0,1,1,0,0,0,0,42.097332,10,2250,6,4,854,1396,0.2375447451159137,0.1425268470695482,0.0950178980463655,1,1
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.000239,2,120,1,1,60,60,8368.200836820084,4184.100418410042,4184.100418410042,1,4
1,1,0,0,0,0,0,0,1,0,0,0,0,0,5.175922,2,120,2,0,120,0,0.3864045864678795,0.3864045864678795,0.0,1,2
0,1,0,0,0,0,0,1,0,1,0,0,0,0,131.589417,22,6032,16,6,4488,1544,0.167186697088262,0.1215903251550996,0.0455963719331623,1,1
0,0,0,1,0,0,0,0,1,1,0,0,0,0,1.9e-05,2,120,1,1,60,60,105263.15789473684,52631.57894736842,52631.57894736842,1,3
0,1,0,0,0,0,0,0,1,1,0,0,0,0,25.762419,10,1652,6,4,886,766,0.388162307274018,0.2328973843644108,0.1552649229096072,1,1
1,1,0,0,0,0,0,1,0,0,0,0,0,0,4.832427,2,120,2,0,120,0,0.4138707113423545,0.4138707113423545,0.0,1,2
0,1,0,0,0,0,0,1,0,1,0,0,0,0,134.629517,10,2154,6,4,758,1396,0.0742779163353902,0.0445667498012341,0.0297111665341561,1,1
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.143276,2,203,1,1,64,139,13.959072000893382,6.979536000446691,6.979536000446691,0,0
0,0,0,1,0,0,0,0,1,1,0,0,0,0,0.0007,2,120,1,1,60,60,2857.1428571428573,1428.571428571429,1428.571428571429,1,4
0,0,0,1,0,0,0,0,1,1,0,0,0,0,3.3e-05,2,120,1,1,60,60,60606.0606060606,30303.0303030303,30303.0303030303,1,3
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.142995,2,203,1,1,64,139,13.986503024581278,6.993251512290639,6.993251512290639,0,0
0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.000129,2,120,1,1,60,60,15503.87596899225,7751.937984496125,7751.937984496125,0,0
0,1,0,0,0,0,0,0,1,1,0,0,0,0,19.652407,10,1616,6,4,850,766,0.5088435223227363,0.3053061133936418,0.2035374089290945,1,1
0,0,0,0,1,0,0,0,1,1,0,0,0,0,0.00018,2,120,1,1,60,60,11111.111111111111,5555.555555555556,5555.555555555556,1,4
0,1,0,0,0,0,0,1,0,1,0,0,0,0,0.001682,2,120,1,1,60,60,1189.0606420927468,594.5303210463734,594.5303210463734,1,4
0,0,0,1,0,0,0,0,1,1,0,0,0,0,0.000137,2,120,1,1,60,60,14598.540145985402,7299.270072992701,7299.270072992701,1,4
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.003025,2,120,1,1,60,60,661.1570247933885,330.57851239669424,330.57851239669424,1,4
1,1,0,0,0,0,0,1,0,0,0,0,0,0,3.3e-05,1,60,1,0,60,0,30303.0303030303,30303.0303030303,0.0,1,3
1,1,0,0,0,0,0,1,0,0,0,0,0,0,2.344415,2,120,2,0,120,0,0.8530912828999985,0.8530912828999985,0.0,1,2
0,0,0,0,1,0,0,0,1,1,0,0,0,0,0.000263,2,120,1,1,60,60,7604.5627376425855,3802.2813688212927,3802.2813688212927,1,4
1,1,0,0,0,0,0,1,0,0,0,0,0,0,8.242044,4,240,4,0,240,0,0.4853165064394221,0.4853165064394221,0.0,1,2
0,1,0,0,0,0,0,0,1,1,0,0,0,0,26.867098,10,1605,6,4,839,766,0.3722024611664423,0.2233214766998654,0.1488809844665769,1,1
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.003994,2,120,1,1,60,60,500.7511266900351,250.37556334501755,250.37556334501755,1,4
0,0,0,1,0,0,0,1,0,1,0,0,0,0,9.9e-05,2,120,1,1,60,60,20202.020202020205,10101.010101010104,10101.010101010104,1,4
0,1,0,0,0,0,0,0,1,1,0,0,0,0,5.7e-05,3,180,2,1,120,60,52631.57894736842,35087.71929824561,17543.859649122805,1,4
0,1,0,0,0,0,0,0,1,1,0,0,0,0,33.984077,10,1782,6,4,1016,766,0.2942554538115012,0.1765532722869007,0.1177021815246004,1,1
1,0,0,1,0,0,0,1,0,0,0,0,0,0,2.4e-05,1,60,1,0,60,0,41666.66666666666,41666.66666666666,0.0,1,3
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.194326,2,891,1,1,85,806,10.291983573994216,5.145991786997108,5.145991786997108,0,0
0,0,0,1,0,0,0,0,1,1,0,0,0,0,0.000113,2,120,1,1,60,60,17699.11504424779,8849.557522123894,8849.557522123894,1,3
0,1,0,0,0,0,0,0,1,1,0,0,0,0,21.663507,17,3808,13,4,3042,766,0.784729822369019,0.6000875112233675,0.1846423111456515,1,1
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.00025,2,120,1,1,60,60,8000.0,4000.0,4000.0,1,4
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.006828,2,172,1,1,86,86,292.9115407147042,146.4557703573521,146.4557703573521,0,0
1,1,0,0,0,0,0,1,0,0,0,0,0,0,2.342121,2,120,2,0,120,0,0.8539268466488281,0.8539268466488281,0.0,1,2
0,0,0,1,0,0,0,0,1,1,0,0,0,0,6.7e-05,2,120,1,1,60,60,29850.74626865672,14925.373134328358,14925.373134328358,1,3
0,0,0,1,0,0,0,0,1,1,0,0,0,0,0.000115,2,120,1,1,60,60,17391.304347826088,8695.652173913044,8695.652173913044,1,3
0,1,0,0,0,0,0,0,1,1,0,0,0,0,0.002024,2,120,1,1,60,60,988.1422924901184,494.07114624505925,494.07114624505925,1,3
1,0,0,1,0,0,0,1,0,0,0,0,0,0,6.6e-05,1,60,1,0,60,0,15151.51515151515,15151.51515151515,0.0,1,3
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.000202,2,120,1,1,60,60,9900.9900990099,4950.495049504951,4950.495049504951,1,4
0,0,0,1,0,0,0,0,1,1,0,0,0,0,7.2e-05,2,120,1,1,60,60,27777.777777777777,13888.888888888889,13888.888888888889,1,3
1,1,0,0,0,0,0,1,0,0,0,0,0,0,22.725168,655,638055,329,326,310520,327535,28.822669209750178,14.477340717569172,14.345328492181004,0,0
0,0,0,1,0,0,0,0,1,1,0,0,0,0,3.2e-05,2,120,1,1,60,60,62500.0,31250.0,31250.0,1,3
1,0,0,1,0,0,0,1,0,0,0,0,0,0,6.8e-05,1,60,1,0,60,0,14705.882352941177,14705.882352941177,0.0,1,3
0,1,0,0,0,0,0,0,1,1,0,0,0,0,54.838726,10,2280,6,4,884,1396,0.1823528868996701,0.109411732139802,0.072941154759868,1,1
0,0,0,1,0,0,0,0,1,1,0,0,0,0,9.2e-05,2,120,1,1,60,60,21739.130434782608,10869.565217391304,10869.565217391304,1,4
0,0,0,1,0,0,0,0,1,1,0,0,0,0,5.9e-05,2,120,1,1,60,60,33898.30508474576,16949.15254237288,16949.15254237288,1,3
0,0,0,1,0,0,0,0,1,1,0,0,0,0,7.2e-05,2,120,1,1,60,60,27777.777777777777,13888.888888888889,13888.888888888889,1,3
0,1,0,0,0,1,0,0,0,1,0,0,0,0,41.99371,1062,314352,1062,0,314352,0,25.289501689657808,25.289501689657808,0.0,0,0
1,1,0,0,0,1,0,0,0,0,0,0,0,0,15.001137,646,38760,646,0,38760,0,43.06340246076015,43.06340246076015,0.0,0,0
1,1,0,0,0,0,0,1,0,0,0,0,0,0,5.040149,2,176,2,0,176,0,0.3968136656277423,0.3968136656277423,0.0,0,0
1,1,0,0,0,0,0,1,0,0,0,0,0,0,2.347858,2,120,2,0,120,0,0.8518402731340652,0.8518402731340652,0.0,1,2
1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.000111,1,60,1,0,60,0,9009.009009009009,9009.009009009009,0.0,1,3
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.000952,2,120,1,1,60,60,2100.840336134453,1050.4201680672268,1050.4201680672268,1,4
