protoudp,dportWell-known,dportUnspecified,dportRegistered,dportDynamic/Private,sportWell-known,sportUnspecified,sportRegistered,sportDynamic/Private,prototcp,protorarp,protoigmp,protoicmp,protoarp,dur,pkts,bytes,spkts,dpkts,sbytes,dbytes,rate,srate,drate,label,category
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9e-05,11.0,13583.691829805995,11.0,0.0,13583.691829805995,0.0,186440.6779661017,186440.6779661017,0.0,1,3.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.238725,20.0,240.0,20.0,0.0,240.0,0.0,2.4275600896983454,2.4275600896983454,0.0,1,2.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.1060316350903885,12.0,13643.691829805995,11.0,1.0,13583.691829805995,60.0,10.849599251308328,9.945465980365965,0.9041332709423604,1,3.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2e-05,11.0,13583.691829805995,11.0,0.0,13583.691829805995,0.0,261904.76190476192,261904.76190476192,0.0,1,3.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.1065880150903882,12.0,13643.691829805995,11.0,1.0,13583.691829805995,60.0,10.84414419491053,9.94046551200132,0.9036786829092108,1,4.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.347858,18.0,120.0,18.0,0.0,120.0,0.0,7.666562458206586,7.666562458206586,0.0,1,2.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.683367,20.0,240.0,20.0,0.0,240.0,0.0,2.6030254704740776,2.6030254704740776,0.0,1,2.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.1059593650903885,12.0,13643.691829805995,11.0,1.0,13583.691829805995,60.0,10.850308229018214,9.94611587660003,0.9041923524181844,1,4.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.238724,20.0,240.0,20.0,0.0,240.0,0.0,2.4275603843507807,2.4275603843507807,0.0,1,2.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.683368,20.0,240.0,20.0,0.0,240.0,0.0,2.6030251316870414,2.6030251316870414,0.0,1,2.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,54.915337,92.0,69770.80914902998,88.0,4.0,68374.80914902998,1396.0,1.6753061171235275,1.6024667207268526,0.0728393963966751,1,1.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2e-05,11.0,13583.691829805995,11.0,0.0,13583.691829805995,0.0,134146.34146341463,134146.34146341463,0.0,1,3.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,135.693665,75.0,56178.60731922399,71.0,4.0,54782.60731922399,1396.0,0.5527155597131229,0.523237396528423,0.0294781631846998,1,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.106019755090388,12.0,13643.691829805995,11.0,1.0,13583.691829805995,60.0,10.849715789225948,9.945572806790452,0.9041429824354956,1,4.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.344424,18.0,120.0,18.0,0.0,120.0,0.0,7.677792071741289,7.677792071741289,0.0,1,2.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.356107,18.0,120.0,18.0,0.0,120.0,0.0,7.639720946459562,7.639720946459562,0.0,1,2.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.183334,18.0,120.0,18.0,0.0,120.0,0.0,3.47266836364394,3.47266836364394,0.0,1,2.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.347852,18.0,120.0,18.0,0.0,120.0,0.0,7.66658205031663,7.66658205031663,0.0,1,2.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,30.339575,57.0,42604.18548941799,54.0,3.0,41274.18548941799,1330.0,1.878734293410504,1.7798535411257408,0.0988807522847633,1,1.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.183417,18.0,120.0,18.0,0.0,120.0,0.0,3.4726127571831475,3.4726127571831475,0.0,1,2.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,34.275799,29.0,29281.503659611997,25.0,4.0,27885.503659611997,1396.0,0.8460780155701112,0.7293775996294062,0.1167004159407049,1,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,59.121586,108.0,83290.93097883597,104.0,4.0,81894.93097883597,1396.0,1.826743957782188,1.7590867741606255,0.0676571836215625,1,1.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.183949,18.0,120.0,18.0,0.0,120.0,0.0,3.472256382151908,3.472256382151908,0.0,1,2.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9e-05,11.0,13583.691829805995,11.0,0.0,13583.691829805995,0.0,159420.28985507248,159420.28985507248,0.0,1,3.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.248391,20.0,240.0,20.0,0.0,240.0,0.0,2.424715317205501,2.424715317205501,0.0,1,2.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.248386,20.0,240.0,20.0,0.0,240.0,0.0,2.4247167870174846,2.4247167870174846,0.0,1,2.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,32.89336,59.0,42104.20548941799,55.0,4.0,41338.20548941799,766.0,1.7936750760639837,1.6720699861613406,0.1216050899026429,1,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,31.705153,29.0,16810.831829805997,25.0,4.0,16044.831829805997,766.0,0.9146778127833036,0.7885153558476756,0.1261624569356281,1,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.106036585090388,12.0,13643.691829805995,11.0,1.0,13583.691829805995,60.0,10.849550694581527,9.945421470033068,0.9041292245484608,1,4.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.109660975090388,12.0,13643.691829805995,11.0,1.0,13583.691829805995,60.0,10.814113742282892,9.912937597092652,0.901176145190241,1,4.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,15.541556,29.0,28599.56365961199,25.0,4.0,27833.56365961199,766.0,1.865965029498977,1.6085905426715317,0.257374486827445,1,1.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6e-05,11.0,13583.691829805995,11.0,0.0,13583.691829805995,0.0,687500.0,687500.0,0.0,1,3.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.248386,20.0,240.0,20.0,0.0,240.0,0.0,2.4247167870174846,2.4247167870174846,0.0,1,2.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4e-05,11.0,13583.691829805995,11.0,0.0,13583.691829805995,0.0,275000.0,275000.0,0.0,1,3.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,30.34893,57.0,42643.95548941799,54.0,3.0,41313.95548941799,1330.0,1.8781551771347456,1.7793049046539695,0.0988502724807761,1,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,91.68232,158.0,123788.93646825396,154.0,4.0,122392.93646825396,1396.0,1.7233420794761738,1.6797131660717135,0.04362891340446,1,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.106052425090388,12.0,13643.691829805995,11.0,1.0,13583.691829805995,60.0,10.849395315976404,9.94527903964504,0.9041162763313672,1,3.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.346956,18.0,120.0,18.0,0.0,120.0,0.0,7.6695089298648975,7.6695089298648975,0.0,1,2.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.243061,20.0,240.0,20.0,0.0,240.0,0.0,2.4262831489418795,2.4262831489418795,0.0,1,2.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5e-05,11.0,13583.691829805995,11.0,0.0,13583.691829805995,0.0,129411.76470588236,129411.76470588236,0.0,1,3.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,19.653978,42.0,28639.74365961199,38.0,4.0,27873.74365961199,766.0,2.136971965675346,1.9334508260872176,0.2035211395881281,1,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.1062682450903882,12.0,13643.691829805995,11.0,1.0,13583.691829805995,60.0,10.84727872580265,9.943338831985765,0.9039398938168874,1,3.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.830061,18.0,120.0,18.0,0.0,120.0,0.0,3.726661009043157,3.726661009043157,0.0,1,2.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,88.124557,141.0,110431.21463844796,137.0,4.0,109035.21463844796,1396.0,1.600008043161,1.554617744064234,0.0453902990967659,1,1.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3e-05,11.0,13583.691829805995,11.0,0.0,13583.691829805995,0.0,366666.6666666667,366666.6666666667,0.0,1,3.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,38.937855,29.0,28658.36365961199,25.0,4.0,27892.36365961199,766.0,0.744776516323254,0.6420487209683224,0.1027277953549316,1,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.106369225090388,12.0,13643.691829805995,11.0,1.0,13583.691829805995,60.0,10.846288678193869,9.94243128834438,0.903857389849489,1,4.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4e-05,11.0,13583.691829805995,11.0,0.0,13583.691829805995,0.0,323529.4117647059,323529.4117647059,0.0,1,3.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.1096441450903882,12.0,13643.691829805995,11.0,1.0,13583.691829805995,60.0,10.8142777602116,9.913087946860632,0.9011898133509668,1,4.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.109160035090388,12.0,13643.691829805995,11.0,1.0,13583.691829805995,60.0,10.81899781849072,9.917414666949828,0.9015831515408934,1,4.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8e-05,11.0,13583.691829805995,11.0,0.0,13583.691829805995,0.0,125000.0,125000.0,0.0,1,3.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.839546,18.0,120.0,18.0,0.0,120.0,0.0,3.719357146310832,3.719357146310832,0.0,1,2.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.105941545090388,12.0,13643.691829805995,11.0,1.0,13583.691829805995,60.0,10.85048305968038,9.946276138040348,0.9042069216400316,1,3.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.106113805090388,12.0,13643.691829805995,11.0,1.0,13583.691829805995,60.0,10.848793265914802,9.944727160421902,0.9040661054929002,1,4.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,29.86054,59.0,42096.44548941799,55.0,4.0,41330.44548941799,766.0,1.975851742801704,1.8418956924422667,0.1339560503594375,1,1.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.681902,20.0,240.0,20.0,0.0,240.0,0.0,2.6035218881990425,2.6035218881990425,0.0,1,2.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.107197855090388,12.0,13643.691829805995,11.0,1.0,13583.691829805995,60.0,10.838171285131653,9.934990344704016,0.9031809404276376,1,4.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.239607,20.0,240.0,20.0,0.0,240.0,0.0,2.4273002341009717,2.4273002341009717,0.0,1,2.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.683368,20.0,240.0,20.0,0.0,240.0,0.0,2.6030251316870414,2.6030251316870414,0.0,1,2.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.1060454950903882,12.0,13643.691829805995,11.0,1.0,13583.691829805995,60.0,10.849463293568531,9.94534135243782,0.904121941130711,1,4.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000105,11.0,13583.691829805995,11.0,0.0,13583.691829805995,0.0,104761.90476190476,104761.90476190476,0.0,1,3.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1e-05,11.0,13583.691829805995,11.0,0.0,13583.691829805995,0.0,215686.27450980392,215686.27450980392,0.0,1,3.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.106076185090388,12.0,13643.691829805995,11.0,1.0,13583.691829805995,60.0,10.849162256413075,9.945065401711986,0.9040968547010896,1,4.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,19.675043,42.0,28627.003659611997,38.0,4.0,27861.003659611997,766.0,2.1346840258493973,1.931380785292312,0.2033032405570854,1,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.106160335090388,12.0,13643.691829805995,11.0,1.0,13583.691829805995,60.0,10.848336917648956,9.944308841178213,0.9040280764707466,1,3.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.106081135090388,12.0,13643.691829805995,11.0,1.0,13583.691829805995,60.0,10.849113703597675,9.945020894964536,0.9040928086331396,1,4.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.849081,18.0,120.0,18.0,0.0,120.0,0.0,3.7120435810414394,3.7120435810414394,0.0,1,2.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,29.929302,59.0,42011.08548941799,55.0,4.0,41245.08548941799,766.0,1.971312261141272,1.8376639722503385,0.1336482888909337,1,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.105961345090388,12.0,13643.691829805995,11.0,1.0,13583.691829805995,60.0,10.850288803736865,9.946098070092129,0.9041907336447388,1,3.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.106043515090388,13.0,13703.091829805997,12.0,1.0,13643.091829805997,60.0,11.75360627555202,10.849482715894172,0.9041235596578476,1,4.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.105997975090388,12.0,13643.691829805995,11.0,1.0,13583.691829805995,60.0,10.84992944857724,9.945768661195803,0.9041607873814368,1,4.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.106007875090388,12.0,13643.691829805995,11.0,1.0,13583.691829805995,60.0,10.849832329647114,9.945679635509856,0.9041526941372596,1,4.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.105963325090388,12.0,13643.691829805995,11.0,1.0,13583.691829805995,60.0,10.850269378525066,9.946080263647978,0.9041891148770888,1,4.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.106075195090388,12.0,13643.691829805995,11.0,1.0,13583.691829805995,60.0,10.849171967028305,9.945074303109278,0.9040976639190254,1,3.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.104587,21.0,17423.301829805998,12.0,9.0,14810.301829805996,2613.0,200.7897731075564,114.73701320431792,86.05275990323845,1,4.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.172363,18.0,120.0,18.0,0.0,120.0,0.0,3.480034173935588,3.480034173935588,0.0,1,2.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.106063315090388,12.0,13643.691829805995,11.0,1.0,13583.691829805995,60.0,10.849288495766949,9.945181121119704,0.9041073746472456,1,3.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,34.267262,29.0,29386.36365961199,25.0,4.0,27990.36365961199,1396.0,0.8462887989125013,0.7295593094073287,0.1167294895051725,1,1.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.341248,18.0,120.0,18.0,0.0,120.0,0.0,7.688207315072986,7.688207315072986,0.0,1,2.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.105982135090388,12.0,13643.691829805995,11.0,1.0,13583.691829805995,60.0,10.85008484248191,9.94591110560842,0.9041737368734926,1,4.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9e-05,11.0,13583.691829805995,11.0,0.0,13583.691829805995,0.0,186440.6779661017,186440.6779661017,0.0,1,3.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.109322395090388,12.0,13643.691829805995,11.0,1.0,13583.691829805995,60.0,10.817414354122215,9.915963157945365,0.9014511961768512,1,4.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,24.533752,29.0,28560.36365961199,25.0,4.0,27794.36365961199,766.0,1.182045045535636,1.019004349599686,0.1630406959359498,1,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,14.049764,29.0,28518.22365961199,25.0,4.0,27752.22365961199,766.0,2.064091610364416,1.779389319279669,0.284702291084747,1,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,55.967926,92.0,69867.70914902998,88.0,4.0,68471.70914902998,1396.0,1.6437986285216286,1.5723291229337315,0.0714695055878969,1,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.1060128250903882,12.0,13643.691829805995,11.0,1.0,13583.691829805995,60.0,10.84978377083404,9.945635123264536,0.9041486475695032,1,4.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.1065375250903882,12.0,13643.691829805995,11.0,1.0,13583.691829805995,60.0,10.84463900039881,9.940919083698908,0.9037199166999008,1,4.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5e-05,11.0,13583.691829805995,11.0,0.0,13583.691829805995,0.0,244444.44444444444,244444.44444444444,0.0,1,3.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.172365,18.0,120.0,18.0,0.0,120.0,0.0,3.4800328283096804,3.4800328283096804,0.0,1,2.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.1089471850903885,12.0,13643.691829805995,11.0,1.0,13583.691829805995,60.0,10.821074404027549,9.91931820369192,0.901756200335629,1,4.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.243062,20.0,240.0,20.0,0.0,240.0,0.0,2.4262828545994197,2.4262828545994197,0.0,1,2.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000103,11.0,13583.691829805995,11.0,0.0,13583.691829805995,0.0,106796.11650485438,106796.11650485438,0.0,1,3.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.105977185090388,12.0,13643.691829805995,11.0,1.0,13583.691829805995,60.0,10.850133403989954,9.945955620324124,0.9041777836658296,1,4.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.347855,18.0,120.0,18.0,0.0,120.0,0.0,7.6665722542490915,7.6665722542490915,0.0,1,2.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.1060316350903885,12.0,13643.691829805995,11.0,1.0,13583.691829805995,60.0,10.849599251308328,9.945465980365965,0.9041332709423604,1,3.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.106049455090388,12.0,13643.691829805995,11.0,1.0,13583.691829805995,60.0,10.849424449125868,9.945305745032046,0.9041187040938224,1,4.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.106345465090388,12.0,13643.691829805995,11.0,1.0,13583.691829805995,60.0,10.846521614312945,9.942644813120198,0.9038768011927452,1,4.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.1061623150903883,12.0,13643.691829805995,11.0,1.0,13583.691829805995,60.0,10.848317499425423,9.944291041139971,0.904026458285452,1,4.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.343193,18.0,120.0,18.0,0.0,120.0,0.0,7.68182561146265,7.68182561146265,0.0,1,2.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.1095797950903885,12.0,13643.691829805995,11.0,1.0,13583.691829805995,60.0,10.814904933468494,9.913662855679451,0.9012420777890412,1,4.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,22.723715,42.0,28557.42365961199,38.0,4.0,27791.42365961199,766.0,1.848289331211908,1.672261775858393,0.176027555353515,1,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.105928675090388,12.0,13643.691829805995,11.0,1.0,13583.691829805995,60.0,10.850609329773672,9.946391885625866,0.904217444147806,1,3.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2e-05,11.0,13583.691829805995,11.0,0.0,13583.691829805995,0.0,119565.21739130437,119565.21739130437,0.0,1,3.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.1059544150903882,12.0,13643.691829805995,11.0,1.0,13583.691829805995,60.0,10.8503567925259,9.94616039314874,0.9041963993771582,1,4.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.106057375090388,13.0,13703.091829805997,12.0,1.0,13643.091829805997,60.0,11.753458991164567,10.849346761074983,0.904112230089582,1,4.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.106170235090388,12.0,13643.691829805995,11.0,1.0,13583.691829805995,60.0,10.848239827226456,9.944219841624252,0.9040199856022046,1,3.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9e-05,11.0,13583.691829805995,11.0,0.0,13583.691829805995,0.0,139240.50632911394,139240.50632911394,0.0,1,3.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.1059484750903883,12.0,13643.691829805995,11.0,1.0,13583.691829805995,60.0,10.850415069308948,9.946213813533202,0.9042012557757456,1,3.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.105987085090388,12.0,13643.691829805995,11.0,1.0,13583.691829805995,60.0,10.850036281408553,9.945866591291171,0.9041696901173796,1,4.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.106027675090388,12.0,13643.691829805995,11.0,1.0,13583.691829805995,60.0,10.849638097002702,9.945501588919145,0.9041365080835584,1,3.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.247692,20.0,240.0,20.0,0.0,240.0,0.0,2.424920814210812,2.424920814210812,0.0,1,2.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8e-05,11.0,13583.691829805995,11.0,0.0,13583.691829805995,0.0,161764.70588235295,161764.70588235295,0.0,1,3.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,29.95923,59.0,42036.30548941799,55.0,4.0,41270.30548941799,766.0,1.9693430038088429,1.835828223889599,0.1335147799192435,1,1.0
